evnum,x,y,z,pad_id,mom
96,7.98432,-49.8737,85.4605,3437,472.118
96,6.21571,-52.3282,98.42,3678,472.105
96,6.20081,-52.3473,98.5204,3678,472.105
96,4.32249,-54.8072,111.463,3915,472.094
96,4.30719,-54.8264,111.564,3915,472.094
96,2.3192,-57.2998,124.49,4139,472.073
96,2.303,-57.319,124.59,4139,472.072
96,0.200201,-59.7931,137.5,4353,472.059
96,0.183392,-59.8122,137.6,4353,472.059
96,-2.03428,-62.2831,150.493,4560,472.035
96,-2.05194,-62.3023,150.593,4560,472.035
96,-4.38448,-64.777,163.469,4763,472.023
96,-4.40376,-64.7963,163.568,4763,472.023
96,-6.83258,-67.2793,176.427,4963,472.011
96,-6.8522,-67.2985,176.527,4963,472.011
96,-9.38169,-69.7803,189.368,5160,471.997
96,-9.40173,-69.7995,189.467,5160,471.997
96,-12.0388,-72.282,202.29,5346,471.974
96,-12.0597,-72.3012,202.39,5346,471.974
96,-14.8092,-74.776,215.194,5499,471.963
96,-14.8315,-74.7952,215.293,5499,471.963
96,-17.6883,-77.2694,228.079,5617,471.95
96,-17.7111,-77.2886,228.178,5617,471.95
96,-20.6782,-79.765,240.944,5715,471.935
96,-20.7023,-79.7842,241.042,5715,471.935
96,12.9183,-36.6359,59.1877,2976,0.250181
96,12.8232,-36.444,59.0936,2976,0.250181
96,11.8447,-35.2809,59.1533,2976,0.242092
96,11.7936,-35.1327,59.2564,2976,0.242055
96,12.7418,-32.7158,59.1989,2976,0.235976
96,12.7093,-32.7038,59.1008,2976,0.235069
96,11.1723,-32.526,59.1916,2975,0.232445
96,11.0955,-32.554,59.2959,2975,0.232392
96,12.3411,-33.0588,59.2238,2976,0.229476
96,12.3411,-33.0588,59.2238,2976,0.229476
96,12.3467,-33.6686,59.2234,2976,0.218397
96,12.3467,-33.6686,59.2234,2976,0.218397
96,13.5901,-33.6181,59.1437,2976,0.188271
96,13.5901,-33.6181,59.1437,2976,0.188271
96,13.5817,-32.7359,59.1443,2976,0.182101
96,13.5706,-32.7177,59.0448,2976,0.181602
96,12.4324,-32.217,59.118,2976,0.17657
96,12.4288,-32.2292,59.2184,2976,0.176197
96,14.1846,-32.0603,59.1028,2977,0.167031
96,14.1846,-32.0603,59.1028,2977,0.167031
96,12.8056,-36.4139,59.0947,2976,0.0476317
96,10.2153,8.76201,33.3043,2536,0.243769
96,10.1457,8.84231,33.2082,2536,0.243583
96,10.1457,8.84231,33.2082,2536,0.243583
96,10.1457,8.84231,33.2082,2536,0.243583
96,10.1457,8.84231,33.2082,2536,0.243583
96,10.1457,8.84231,33.2082,2536,0.243583
96,10.0796,8.87104,33.1602,2536,0.243544
96,9.11924,9.23793,33.2643,2536,0.242894
96,9.05765,9.23243,33.3676,2536,0.242754
96,10.4307,8.96262,33.2917,2536,0.238093
96,10.4307,8.96262,33.2917,2536,0.238093
96,10.5895,9.26543,33.2822,2536,0.22228
96,10.5895,9.26543,33.2822,2536,0.22228
96,10.5914,10.5125,33.2821,2536,0.216537
96,10.5914,10.5125,33.2821,2536,0.216537
96,20.432,-22.783,-54.58,1003,0.0859288
96,20.7267,-22.7683,-54.6486,1003,0.0816438
97,-33.1318,-9.5678,-97.2339,312,457.112
97,-32.8562,-10.9082,-90.1272,443,457.101
97,-32.8522,-10.9308,-90.007,443,457.101
97,-32.4921,-13.0014,-79.0287,599,457.084
97,-32.4893,-13.0228,-78.9151,599,457.084
97,-32.2176,-15.0051,-68.4105,779,457.074
97,-32.2152,-15.0259,-68.3006,779,457.073
97,-32.0191,-16.9587,-58.0863,983,457.055
97,-32.0174,-16.979,-57.9788,983,457.055
97,-31.8906,-18.8727,-47.9576,1211,457.045
97,-31.8895,-18.8926,-47.8518,1211,457.045
97,-31.8108,-21.0902,-36.1341,1436,457.027
97,-31.8114,-21.1098,-36.0299,1436,457.027
97,-31.8317,-23.6255,-22.6381,1649,457.016
97,-31.8327,-23.6449,-22.5349,1649,457.016
97,-31.971,-26.1471,-9.26853,1873,456.999
97,-31.9726,-26.1665,-9.16611,1873,456.994
97,-32.2237,-28.6598,4.00982,2095,456.976
97,-32.2264,-28.6791,4.11158,2095,456.976
97,-32.5875,-31.1633,17.2196,2308,456.953
97,-32.5914,-31.1825,17.3208,2308,456.953
97,-33.069,-33.661,30.3744,2521,456.934
97,-33.0734,-33.6802,30.4754,2521,456.934
97,-33.6606,-36.1477,43.4865,2738,456.908
97,-33.6661,-36.1668,43.5871,2738,456.908
97,-34.3619,-38.6282,56.5633,2959,456.892
97,-34.3679,-38.6473,56.6637,2959,456.892
97,-35.1901,-41.1022,69.6074,3187,456.87
97,-35.197,-41.1212,69.7076,3187,456.87
97,-36.1327,-43.5646,82.6251,3422,456.856
97,-36.1406,-43.5836,82.7251,3422,456.856
97,-37.187,-46.0326,95.6197,3662,456.836
97,-37.196,-46.0516,95.7195,3662,456.836
97,-38.3581,-48.4995,108.593,3900,456.816
97,-38.3678,-48.5185,108.692,3900,456.816
97,-39.6412,-50.9691,121.546,4124,456.793
97,-39.6516,-50.9881,121.646,4124,456.793
97,-41.0411,-53.438,134.481,4338,456.767
97,-41.0527,-53.4569,134.581,4338,456.767
97,-42.557,-55.9016,147.398,4545,456.741
97,-42.5693,-55.9206,147.498,4545,456.74
97,-44.2011,-58.3674,160.296,4749,456.713
97,-44.2144,-58.3864,160.395,4749,456.713
97,-45.9552,-60.838,173.178,4949,456.694
97,-45.9691,-60.857,173.277,4949,456.694
97,-47.8089,-63.3102,186.045,5146,456.676
97,-47.8236,-63.3292,186.144,5146,456.676
97,-49.7665,-65.7881,198.897,5333,456.651
97,-49.7821,-65.8071,198.996,5333,456.651
97,-51.8381,-68.2567,211.732,5486,456.637
97,-51.8545,-68.2757,211.831,5486,456.637
97,-54.0256,-70.7184,224.551,5604,456.617
97,-54.0428,-70.7373,224.649,5604,456.617
97,-56.3185,-73.1768,237.353,5702,456.604
97,-56.3365,-73.1956,237.452,5702,456.603
97,-39.655,-50.9196,121.544,4124,0.0563516
97,-39.6682,-50.9111,121.542,4124,0.0552071
97,-39.7582,-50.9897,121.529,4124,0.0425834
98,21.2124,-2.07902,-90.6332,331,474.72
98,20.2255,-2.07599,-84.1273,463,474.713
98,20.2083,-2.07593,-84.0157,463,474.712
98,18.5876,-2.06797,-73.6995,619,474.594
98,18.5702,-2.06794,-73.5913,618,474.594
98,16.9179,-2.06491,-63.5308,798,474.582
98,16.8997,-2.06491,-63.4247,798,474.582
98,15.209,-2.06488,-53.5335,1001,474.574
98,15.1907,-2.0649,-53.429,1001,474.574
98,13.4309,-2.05591,-43.6538,1229,474.565
98,13.4111,-2.05577,-43.5502,1229,474.565
98,11.2587,-2.04019,-32.0699,1451,474.552
98,11.2388,-2.04005,-31.9674,1451,474.552
98,8.66882,-2.02121,-18.8022,1664,474.532
98,8.64852,-2.02102,-18.7005,1663,474.532
98,5.98607,-2.00045,-5.63036,1887,474.512
98,5.96418,-2.0003,-5.52932,1887,474.512
98,3.20732,-1.9809,7.46582,2108,474.496
98,3.18515,-1.98075,7.56631,2108,474.496
98,0.334587,-1.96084,20.4997,2320,474.481
98,0.312053,-1.96068,20.5997,2320,474.481
98,-2.64411,-1.94093,33.4802,2532,474.461
98,-2.66743,-1.94081,33.5799,2532,474.461
98,-5.72568,-1.92576,46.4135,2747,474.445
98,-5.7498,-1.92565,46.5128,2747,474.445
98,-8.91252,-1.91222,59.3038,2968,474.425
98,-8.93821,-1.91213,59.4027,2968,474.425
98,-12.2089,-1.9002,72.1539,3195,474.414
98,-12.2349,-1.90019,72.2526,3195,474.414
98,-15.6036,-1.89969,84.9666,3429,474.389
98,-15.631,-1.89969,85.065,3429,474.389
98,-19.0973,-1.89937,97.7437,3669,474.375
98,-19.1251,-1.89936,97.8418,3669,474.375
98,-22.6959,-1.89836,110.486,3905,474.362
98,-22.7241,-1.89833,110.584,3905,474.362
98,-26.3955,-1.89886,123.195,4129,474.342
98,-26.4243,-1.8989,123.292,4129,474.342
98,-30.199,-1.90385,135.87,4342,474.328
98,-30.2286,-1.90386,135.967,4342,474.328
98,-34.1004,-1.90602,148.512,4548,474.313
98,-34.1315,-1.90607,148.609,4548,474.313
98,-38.0994,-1.91234,161.123,4751,474.301
98,-38.1308,-1.91237,161.22,4751,474.301
98,-42.1872,-1.91598,173.703,4950,474.279
98,-42.2193,-1.91605,173.799,4950,474.279
98,-46.3737,-1.92447,186.25,5147,474.268
98,-46.4072,-1.92457,186.347,5147,474.268
98,-50.6682,-1.93647,198.765,5332,474.257
98,-50.7021,-1.93658,198.861,5332,474.257
98,-55.0623,-1.95119,211.246,5485,474.245
98,-55.0966,-1.9513,211.342,5485,474.245
98,-59.5699,-1.96645,223.693,5602,474.23
98,-59.6052,-1.96653,223.788,5602,474.23
98,-64.183,-1.95827,236.105,5699,474.213
98,-64.2198,-1.95818,236.2,5699,474.213
98,19.5945,-7.1499,-83.809,463,0.209399
98,19.5583,-7.19128,-83.9023,463,0.209399
98,18.2729,-7.74617,-83.4923,462,0.206298
98,18.3386,-7.7708,-83.4079,462,0.206246
98,19.7399,-7.73136,-83.8573,463,0.191506
98,19.7399,-7.73136,-83.8573,463,0.191506
98,20.3471,-8.24881,-84.0634,463,0.184569
98,20.3438,-8.25428,-84.1681,463,0.184523
99,-46.0443,4.29933,-110.256,305,504.205
99,-47.6767,4.91296,-102.975,436,504.197
99,-47.7045,4.9233,-102.853,436,504.197
99,-50.2509,5.85815,-91.7857,591,504.187
99,-50.2776,5.86785,-91.6718,591,504.186
99,-52.7593,6.75919,-81.2099,770,504.172
99,-52.7855,6.76843,-81.1008,770,504.172
99,-55.2501,7.62454,-71.007,973,504.161
99,-55.2769,7.63349,-70.9016,973,504.161
99,-57.7388,8.46837,-61.047,1200,504.149
99,-57.7655,8.47723,-60.9435,1200,504.149
99,-60.7116,9.45855,-49.478,1425,504.136
99,-60.7382,9.46733,-49.3761,1425,504.136
99,-64.1907,10.5921,-36.3238,1637,504.113
99,-64.2183,10.6007,-36.2238,1637,504.113
99,-67.7395,11.7125,-23.3438,1860,504.097
99,-67.7673,11.7211,-23.2446,1860,504.097
99,-71.3597,12.8292,-10.4932,2081,504.082
99,-71.3887,12.8377,-10.3953,2081,504.082
99,-75.062,13.9377,2.2513,2292,504.064
99,-75.0913,13.9462,2.34872,2292,504.064
99,-78.8497,15.0357,14.9081,2504,504.053
99,-78.8793,15.0442,15.0051,2504,504.053
99,-82.7243,16.1345,27.4903,2719,504.04
99,-82.7548,16.1429,27.5866,2719,504.04
99,-86.6913,17.2336,40.0051,2940,504.004
99,-86.7227,17.242,40.1009,2940,504.004
99,-90.7546,18.3226,52.4581,3166,503.993
99,-90.7864,18.331,52.5536,3166,503.993
99,-94.9067,19.4106,64.858,3400,503.971
99,-94.9392,19.4189,64.9531,3400,503.971
99,-99.1484,20.4964,77.2086,3639,503.952
99,-99.182,20.5047,77.3032,3639,503.952
99,-103.482,21.5776,89.512,3876,503.939
99,-103.515,21.5859,89.6063,3876,503.939
99,-107.906,22.6586,101.771,4099,503.915
99,-107.94,22.6668,101.865,4099,503.915
99,-112.419,23.7319,113.987,4311,503.906
99,-112.455,23.7402,114.08,4311,503.905
99,-117.023,24.8069,126.161,4518,503.892
99,-117.059,24.8152,126.255,4518,503.892
99,-121.711,25.8848,138.298,4720,503.878
99,-121.748,25.893,138.391,4720,503.878
99,-126.485,26.9567,150.397,4919,503.866
99,-126.522,26.9649,150.49,4919,503.866
99,-131.343,28.0245,162.459,5115,503.845
99,-131.381,28.0328,162.551,5115,503.845
99,-136.297,29.0956,174.48,5300,503.839
99,-136.335,29.1039,174.572,5300,503.839
99,-141.338,30.1652,186.463,5452,503.818
99,-141.378,30.1735,186.555,5452,503.818
99,-146.464,31.2381,198.41,5570,503.803
99,-146.504,31.2463,198.501,5570,503.803
100,-29.6455,-5.57747,-94.9022,313,568.279
100,-30.5861,-5.96085,-88.7823,444,568.272
100,-30.6025,-5.96745,-88.6768,444,568.272
100,-32.1544,-6.5833,-78.8583,599,568.26
100,-32.171,-6.58979,-78.7548,599,568.26
100,-33.7503,-7.19673,-69.0914,778,568.252
100,-33.7672,-7.2032,-68.9892,778,568.252
100,-35.3745,-7.80907,-59.4284,982,568.243
100,-35.3918,-7.8155,-59.3272,982,568.242
100,-37.0362,-8.41825,-49.8422,1209,568.236
100,-37.0539,-8.42465,-49.7416,1209,568.236
100,-39.0571,-9.13663,-38.5644,1434,568.225
100,-39.0753,-9.14302,-38.4644,1434,568.225
100,-41.4563,-9.96586,-25.6048,1646,568.215
100,-41.4757,-9.97221,-25.5056,1646,568.215
100,-43.9359,-10.7914,-12.7085,1869,568.209
100,-43.9556,-10.7977,-12.6096,1869,568.209
100,-46.4915,-11.6159,0.139062,2090,568.203
100,-46.5115,-11.6222,0.237703,2090,568.203
100,-49.1338,-12.4433,12.9427,2302,568.189
100,-49.1547,-12.4496,13.041,2302,568.189
100,-51.8633,-13.2645,25.7082,2514,568.172
100,-51.8854,-13.2709,25.806,2514,568.172
100,-54.6774,-14.0868,38.4405,2730,568.162
100,-54.6998,-14.0931,38.5381,2730,568.162
100,-57.5752,-14.9031,51.1426,2951,568.154
100,-57.598,-14.9094,51.2401,2951,568.154
100,-60.5553,-15.7178,63.8171,3178,568.135
100,-60.5787,-15.7241,63.9144,3178,568.135
100,-63.619,-16.5359,76.465,3412,568.124
100,-63.6432,-16.5422,76.5621,3412,568.124
100,-66.7703,-17.3511,89.0861,3651,568.115
100,-66.7955,-17.3573,89.1829,3651,568.115
100,-70.0068,-18.1635,101.682,3888,568.11
100,-70.0323,-18.1697,101.779,3888,568.11
100,-73.3323,-18.9728,114.252,4112,568.078
100,-73.3584,-18.979,114.349,4112,568.078
100,-76.7389,-19.7789,126.799,4325,568.06
100,-76.7653,-19.7845,126.895,4325,568.06
100,-80.2032,-20.5014,139.329,4532,568.048
100,-80.2302,-20.5069,139.425,4532,568.048
100,-83.7564,-21.224,151.834,4734,568.042
100,-83.7841,-21.2295,151.93,4734,568.042
100,-87.3976,-21.9471,164.314,4934,568.035
100,-87.4267,-21.9527,164.41,4934,568.035
100,-91.1245,-22.6718,176.77,5130,568.031
100,-91.1539,-22.6774,176.865,5130,568.031
100,-94.9372,-23.3951,189.201,5316,568.02
100,-94.9669,-23.4007,189.296,5316,568.02
100,-98.8383,-24.1226,201.606,5469,568.008
100,-98.869,-24.1282,201.701,5469,568.008
100,-102.819,-24.8465,213.988,5586,567.997
100,-102.85,-24.8521,214.083,5586,567.997
100,-106.878,-25.5728,226.347,5684,567.986
100,-106.91,-25.5784,226.442,5684,567.986
101,-16.7267,-1.91476,-89.0327,318,569.201
101,-16.3232,-1.62448,-82.9282,449,569.199
101,-16.3164,-1.61948,-82.8228,449,569.199
101,-15.7072,-1.15304,-72.9904,606,569.191
101,-15.7013,-1.14821,-72.8866,606,569.191
101,-15.1431,-0.695659,-63.1736,786,569.186
101,-15.1375,-0.690883,-63.0708,786,569.186
101,-14.6303,-0.242981,-53.4371,990,569.18
101,-14.6254,-0.238238,-53.335,990,569.18
101,-14.1715,0.205794,-43.7567,1218,569.159
101,-14.1674,0.210458,-43.6551,1218,569.159
101,-13.6935,0.729702,-32.3441,1443,569.151
101,-13.6897,0.734313,-32.2428,1443,569.151
101,-13.2284,1.32922,-19.2048,1656,569.137
101,-13.2257,1.33383,-19.1039,1656,569.137
101,-12.8559,1.92829,-6.10232,1880,569.127
101,-12.8536,1.9328,-6.00166,1880,569.127
101,-12.5728,2.51419,6.97392,2102,569.113
101,-12.571,2.51867,7.07442,2102,569.113
101,-12.38,3.09663,20.0306,2315,569.102
101,-12.3788,3.10111,20.131,2315,569.102
101,-12.2757,3.67865,33.0726,2528,569.086
101,-12.2759,3.68308,33.1728,2528,569.086
101,-12.2576,4.25459,46.1031,2745,569.075
101,-12.2581,4.25906,46.2033,2745,569.075
101,-12.3257,4.83576,59.1245,2967,569.066
101,-12.3266,4.84018,59.2247,2967,569.059
101,-12.4847,5.41293,72.1381,3195,568.937
101,-12.4865,5.41734,72.2381,3195,568.937
101,-12.7314,5.98829,85.145,3430,568.922
101,-12.7336,5.99276,85.2451,3430,568.922
101,-13.0597,6.56883,98.1466,3671,568.912
101,-13.0626,6.57329,98.2466,3671,568.912
101,-13.4703,7.1486,111.143,3909,568.903
101,-13.4745,7.15308,111.243,3909,568.903
101,-13.9725,7.7306,124.135,4134,568.894
101,-13.9771,7.73504,124.235,4134,568.894
101,-14.5633,8.30852,137.122,4347,568.88
101,-14.5681,8.31298,137.222,4347,568.88
101,-15.2393,8.88883,150.104,4555,568.87
101,-15.2457,8.89328,150.204,4555,568.87
101,-16.01,9.4669,163.082,4759,568.858
101,-16.0169,9.47135,163.181,4759,568.856
101,-16.8668,10.0453,176.054,4959,568.846
101,-16.8739,10.0498,176.154,4959,568.846
101,-17.8058,10.6266,189.023,5157,568.833
101,-17.8135,10.6311,189.123,5157,568.833
101,-18.8292,11.2055,201.987,5344,568.824
101,-18.8377,11.2099,202.086,5344,568.824
101,-19.9384,11.7848,214.945,5497,568.812
101,-19.9476,11.7893,215.045,5497,568.812
101,-21.1327,12.3656,227.898,5616,568.787
101,-21.1425,12.3701,227.998,5616,568.786
101,-22.4137,12.95,240.846,5714,568.772
101,-22.4242,12.9544,240.946,5714,568.772
101,-12.0394,4.91913,59.1418,2967,0.047063
101,-11.9969,4.91662,59.1443,2967,0.0428674
101,-12.001,4.9255,59.1441,2967,0.0425782
102,-17.1807,-14.8179,-89.1755,318,503.042
102,-17.7933,-15.5226,-83.3472,449,503.039
102,-17.8041,-15.5348,-83.246,449,503.039
102,-18.8446,-16.6811,-73.7689,604,503.023
102,-18.8568,-16.6932,-73.6686,604,503.023
102,-19.946,-17.831,-64.2363,784,503.016
102,-19.9584,-17.8431,-64.1363,784,503.016
102,-21.0924,-18.9771,-54.7352,987,503.009
102,-21.1051,-18.9891,-54.6354,987,503.009
102,-22.2895,-20.1168,-45.2593,1215,502.996
102,-22.3024,-20.1288,-45.1597,1215,502.996
102,-23.7743,-21.4676,-34.0641,1439,502.977
102,-23.7878,-21.4796,-33.9647,1439,502.977
102,-25.5793,-23.0293,-21.156,1652,502.965
102,-25.5936,-23.0411,-21.0569,1652,502.965
102,-27.4823,-24.5608,-8.27446,1875,502.958
102,-27.4981,-24.5725,-8.17561,1875,502.958
102,-29.4861,-26.0842,4.58327,2096,502.94
102,-29.5022,-26.0959,4.68202,2096,502.94
102,-31.5871,-27.606,17.4198,2308,502.924
102,-31.6037,-27.6176,17.5184,2308,502.924
102,-33.764,-29.1304,30.2404,2521,502.906
102,-33.782,-29.1422,30.3388,2521,502.906
102,-36.04,-30.6536,43.0413,2737,502.89
102,-36.0584,-30.6653,43.1396,2737,502.89
102,-38.4147,-32.1754,55.8229,2958,502.873
102,-38.4335,-32.187,55.9212,2958,502.873
102,-40.8911,-33.6946,68.5849,3185,502.859
102,-40.9114,-33.7063,68.6828,3185,502.859
102,-43.4724,-35.2148,81.3265,3419,502.845
102,-43.4931,-35.2265,81.4244,3419,502.845
102,-46.1519,-36.7338,94.049,3659,502.831
102,-46.1729,-36.7455,94.1468,3659,502.831
102,-48.9286,-38.2551,106.752,3896,502.81
102,-48.9502,-38.2668,106.85,3896,502.81
102,-51.789,-39.774,119.439,4120,502.789
102,-51.8114,-39.7857,119.536,4120,502.789
102,-54.7458,-41.2935,132.106,4333,502.776
102,-54.7699,-41.3052,132.203,4333,502.776
102,-57.8022,-42.8158,144.752,4540,502.764
102,-57.8267,-42.8275,144.849,4540,502.764
102,-60.957,-44.3367,157.377,4743,502.757
102,-60.9819,-44.3484,157.474,4743,502.757
102,-64.2119,-45.855,169.981,4942,502.675
102,-64.2375,-45.8666,170.078,4942,502.675
102,-67.5597,-47.3742,182.564,5139,502.654
